;Thickness_1;Thickness_2;Thickness_3;Thickness_4;Thickness_5;Thickness_6;Thickness_7;Thickness_8;Thickness_9;Material_1;Material_2;Material_3;Material_4;Material_5;Material_6;Material_7;Material_8;Material_9;;Stress_1;Stress_2;Stress_3;Stress_4;Stress_5;Stress_6;Stress_7;Stress_8;Stress_9;Stress_10
Model_2476;0.44;0.58;1.47;0.72;1.25;0.97;1.69;0.54;0.57;1;2;1;2;1;2;2;1;1;;121.839;120.862;359.39;68.701;188.651;25.682;144.344;23.311;433.136;2.35
Model_2477;0.39;0.56;1.57;0.49;1.17;0.85;1.94;0.51;0.65;2;1;2;1;2;1;2;1;2;;132.566;109.284;310.971;55.454;208.878;33.831;122.628;22.554;343.866;2.351
Model_2478;0.40;0.55;1.23;0.71;1.17;0.88;1.68;0.54;0.79;1;2;1;2;2;2;2;1;2;;127.24;138.211;393.043;52.755;190.185;28.802;147.077;23.316;340.351;2.171
Model_2479;0.38;0.67;1.50;0.71;1.02;0.75;1.66;0.48;0.55;2;2;2;2;1;2;1;2;2;;137.214;135.214;356.393;67.724;273.02;29.436;154.546;24.7;471.708;2.416
Model_2480;0.36;0.69;1.50;0.49;1.24;0.95;1.80;0.47;0.59;1;1;2;2;2;2;1;1;1;;144.504;120.358;350.919;58.617;197.036;31.897;136.884;24.515;416.551;2.554
Model_2481;0.54;0.69;1.32;0.47;1.09;1.02;1.91;0.50;0.74;1;2;1;2;1;2;2;1;1;;100.131;132.067;384.99;50.786;232.03;32.386;141.945;22.734;334.697;2.306
Model_2482;0.48;0.58;1.25;0.57;1.03;0.92;1.91;0.41;0.59;2;2;1;2;2;2;1;2;2;;109.93;120.684;397.626;63.366;231.78;29.378;129.743;24.68;408.304;2.134
Model_2483;0.40;0.70;1.40;0.63;1.00;0.76;1.94;0.36;0.65;1;1;1;1;2;2;1;1;2;;131.702;126.254;367.11;57.985;271.26;32.394;138.89;26.441;384.46;2.386
Model_2484;0.50;0.50;1.41;0.57;1.29;0.98;1.84;0.58;0.83;1;2;1;2;2;2;2;1;2;;103.646;121.927;339.973;48.079;172.773;30.575;126.834;21.696;292.898;2.088
Model_2485;0.50;0.52;1.47;0.72;1.15;0.84;1.73;0.60;0.55;2;1;2;2;1;2;2;2;2;;105.176;114.335;350.34;70.947;210.331;27.23;136.278;21.175;433.2;2.198
Model_2486;0.48;0.69;1.35;0.74;1.14;1.08;1.64;0.45;0.58;2;2;2;2;2;2;1;2;2;;114.417;142.392;408.064;66.996;225.312;23.888;159.879;25.642;469.499;2.4
Model_2487;0.57;0.52;1.33;0.73;1.03;0.92;1.85;0.38;0.59;2;2;2;1;2;1;1;1;2;;90.005;119.477;376.995;66.735;239.919;25.729;132.667;26.063;406.65;1.997
Model_2488;0.56;0.66;1.31;0.75;0.96;0.93;1.89;0.37;0.60;1;1;1;2;1;2;1;1;2;;96.43;128.856;400.744;65.935;282.903;26.245;142.399;26.214;429.676;2.162
Model_2489;0.51;0.63;1.33;0.53;1.06;0.83;1.83;0.59;0.77;2;2;2;2;1;2;1;1;1;;101.235;135.569;375.019;50.155;238.792;33.952;144.451;21.009;331.716;2.181
Model_2490;0.45;0.67;1.35;0.72;1.25;0.86;1.73;0.64;0.71;1;2;2;2;2;1;1;2;2;;118.12;137.32;393.853;58.594;194.034;30.051;151.938;21.856;370.622;2.396
Model_2491;0.62;0.61;1.41;0.75;1.03;0.82;1.76;0.51;0.77;2;1;1;1;1;2;1;1;2;;81.619;137.931;361.285;55.249;262.469;29.129;151.941;23.587;340.717;2.077
Model_2492;0.58;0.68;1.47;0.59;1.30;0.87;1.67;0.42;0.69;2;2;2;1;2;1;1;2;1;;96.373;134.737;364.361;56.542;190.627;32.91;153.545;25.8;376.388;2.399
Model_2493;0.48;0.63;1.42;0.54;0.93;1.00;1.86;0.44;0.60;2;2;1;2;2;2;1;2;2;;109.423;126.637;352.731;60.8;294.818;28.669;139.831;23.766;410.204;2.183
Model_2494;0.58;0.53;1.60;0.55;1.21;0.82;1.76;0.54;0.68;2;1;2;2;1;1;2;1;2;;90.376;116.555;312.208;57.539;205.388;33.204;137.19;22.068;342.968;2.202
Model_2495;0.40;0.59;1.28;0.70;1.14;0.88;1.91;0.40;0.73;2;2;2;2;2;2;2;1;1;;130.321;125.884;389.664;56.194;204.495;29.123;135.898;26.513;329.507;2.205
Model_2496;0.48;0.61;1.43;0.64;1.17;1.04;1.72;0.55;0.71;1;1;1;2;1;2;2;2;1;;109.573;130.977;358.755;57.385;214.696;28.462;150.376;23.024;354.983;2.301
Model_2497;0.45;0.61;1.41;0.46;0.98;0.96;1.70;0.43;0.65;2;2;1;1;2;2;2;1;1;;113.452;135.403;350.049;54.032;269.493;31.975;153.647;23.848;382.861;2.26
Model_2498;0.36;0.56;1.22;0.64;1.22;0.85;1.83;0.47;0.79;1;2;1;2;1;1;2;1;1;;143.974;130.432;393.698;51.323;174.113;30.4;136.669;24.907;320.859;2.217
Model_2499;0.44;0.64;1.35;0.74;1.30;0.86;1.61;0.56;0.60;2;2;1;1;2;2;1;2;1;;122.714;137.666;402.302;66.194;176.752;28.482;158.153;23.564;443.429;2.4
Model_2500;0.63;0.53;1.38;0.55;0.93;0.95;1.91;0.46;0.78;2;2;1;2;1;1;2;1;2;;75.157;132.337;345.183;50.258;278.482;30.351;136.185;23.037;311.027;1.858
Model_2501;0.54;0.58;1.27;0.61;1.00;0.85;1.73;0.56;0.72;1;2;2;1;1;2;2;2;1;;92.302;140.337;390.889;55.478;251.616;31.412;153.182;21.593;351.929;2.081
Model_2502;0.40;0.70;1.24;0.68;1.08;1.01;1.69;0.53;0.79;1;2;2;1;2;2;2;1;2;;124.564;150.772;411.771;51.408;230.979;28.846;158.468;23.95;370.414;2.382
Model_2503;0.46;0.65;1.44;0.55;1.11;0.91;1.95;0.38;0.82;1;2;1;2;1;2;2;1;2;;113.815;126.386;343.447;46.988;230.466;32.244;135.234;26.186;312.612;2.238
Model_2504;0.60;0.54;1.34;0.68;0.91;0.92;1.79;0.58;0.76;2;2;1;2;2;2;1;2;2;;78.09;140.573;363.697;54.825;290.728;28.657;148.201;21.018;334.241;1.895
Model_2505;0.39;0.49;1.44;0.76;1.17;0.80;1.79;0.38;0.62;1;1;1;1;1;2;1;2;1;;137.458;114.763;343.232;63.57;198.239;27.401;132.57;27.643;374.773;2.183
Model_2506;0.66;0.62;1.47;0.45;0.99;0.75;1.71;0.43;0.71;1;1;1;1;2;1;2;2;1;;77.634;136.116;339.126;50.896;277.548;36.504;154.826;23.86;352.9;2.134
Model_2507;0.52;0.60;1.49;0.74;1.14;0.95;1.60;0.52;0.65;2;2;1;2;1;1;1;1;2;;101.222;136.626;352.525;63.067;229.876;27.034;161.014;23.694;401.237;2.281
Model_2508;0.53;0.66;1.35;0.66;1.24;0.91;1.89;0.43;0.66;1;2;1;1;2;1;2;1;1;;105.423;123.152;390.419;60.352;192.07;29.982;137.795;25.338;378.208;2.284
Model_2509;0.35;0.53;1.55;0.50;1.24;1.00;1.94;0.61;0.71;2;2;2;1;1;1;1;1;1;;146.398;112.493;313.332;52.52;189.063;31.01;122.066;20.71;311.815;2.355
Model_2510;0.62;0.58;1.45;0.70;0.95;0.75;1.63;0.58;0.71;1;2;1;2;2;2;1;2;2;;78.106;144.794;349.222;58.721;295.447;30.22;163.633;21.532;368.63;2.07
Model_2511;0.52;0.70;1.34;0.57;1.24;0.88;1.81;0.61;0.74;1;2;1;2;2;2;2;2;1;;104.891;134.807;391.334;53.178;195.889;33.69;146.996;21.688;346.423;2.412
Model_2512;0.48;0.67;1.51;0.73;1.29;0.93;1.88;0.46;0.72;1;1;2;2;2;2;1;2;1;;115.691;121.548;352.315;58.218;195.016;29.285;138.773;25.913;343.741;2.377
Model_2513;0.55;0.66;1.31;0.73;0.99;0.77;1.66;0.41;0.70;2;2;2;1;2;1;2;2;2;;94.237;149.323;396.903;58.395;272.956;29.569;165.779;25.767;386.045;2.211
Model_2514;0.44;0.64;1.42;0.75;0.95;1.02;1.86;0.44;0.81;1;1;2;1;2;1;2;1;1;;113.263;137.596;354.358;52.047;290.118;26.764;148.768;25.67;332.935;2.154
Model_2515;0.47;0.67;1.26;0.57;1.04;0.85;1.67;0.43;0.59;1;1;2;1;1;2;2;2;2;;113.41;141.304;415.544;61.646;243.065;31.735;158.183;24.749;450.65;2.333
Model_2516;0.39;0.53;1.39;0.54;1.04;0.76;1.77;0.51;0.67;2;1;2;1;2;2;2;2;1;;126.886;125.247;347.362;56.193;236.038;33.675;140.415;22.479;352.392;2.228
Model_2517;0.61;0.62;1.32;0.74;1.25;0.91;1.59;0.48;0.59;1;2;2;2;1;2;2;2;2;;89.145;138.418;412.412;68.216;188.004;27.196;161.829;24.726;456.133;2.239
Model_2518;0.53;0.53;1.47;0.53;0.95;0.80;1.69;0.54;0.83;1;1;1;1;2;1;1;2;1;;88.835;138.457;322.916;46.363;279.765;32.301;146.101;21.854;321.417;2.002
Model_2519;0.43;0.53;1.48;0.47;1.23;0.71;1.75;0.57;0.56;2;1;1;1;2;2;2;1;1;;121.316;110.82;334.874;63.134;181.815;36.596;129.591;20.854;407.354;2.343
Model_2520;0.62;0.53;1.52;0.75;1.09;1.06;1.59;0.58;0.80;1;2;1;1;2;2;2;2;1;;80.626;137.751;330.653;53.799;246.517;26.568;154.318;22.397;330.563;2.076
Model_2521;0.64;0.68;1.43;0.46;1.05;0.81;1.64;0.39;0.73;1;2;2;2;1;2;2;1;2;;82.856;145.398;358.154;51.294;259.892;36.083;161.616;24.798;360.236;2.301
Model_2522;0.35;0.66;1.41;0.73;1.14;0.91;1.63;0.37;0.60;2;2;1;2;1;2;1;1;2;;146.952;138.42;376.615;64.133;222.751;27.061;158.907;27.837;439.833;2.459
Model_2523;0.64;0.54;1.50;0.62;1.30;1.01;1.73;0.43;0.75;2;1;1;2;1;2;1;2;2;;82.478;121.639;335.64;54.837;182.576;29.462;139.832;25.921;323.06;2.148
Model_2524;0.48;0.50;1.23;0.73;1.26;1.09;1.65;0.61;0.59;2;2;1;2;1;1;2;2;2;;109.269;127.681;413.739;68.311;167.641;23.236;148.192;21.141;427.573;2.138
Model_2525;0.44;0.59;1.54;0.48;0.94;1.03;1.87;0.35;0.81;2;2;2;2;2;2;1;1;1;;112.213;131.413;310.375;49.323;289.363;30.543;140.021;26.238;307.192;2.106
Model_2526;0.43;0.52;1.28;0.53;1.03;0.95;1.83;0.64;0.67;2;1;1;1;1;1;2;2;1;;115.434;126.95;375.48;56.886;229.125;30.665;136.629;19.218;352.825;2.128
Model_2527;0.48;0.57;1.37;0.74;0.92;0.85;1.96;0.47;0.59;2;2;2;2;1;1;2;1;1;;107.382;120.146;366.666;66.832;291.857;26.755;129.586;23.602;405.227;2.059
Model_2528;0.62;0.67;1.44;0.71;0.98;0.85;1.74;0.37;0.76;1;2;1;2;2;2;1;2;1;;83.303;144.4;358.744;55.372;290.46;29.811;158.889;26.488;350.776;2.192
Model_2529;0.62;0.51;1.22;0.70;1.02;0.80;1.82;0.36;0.64;2;2;1;1;2;1;1;2;2;;80.114;128.168;402.182;62.93;231.539;28.542;138.89;26.517;381.053;1.903
Model_2530;0.59;0.53;1.37;0.75;1.18;1.08;1.95;0.46;0.76;1;2;2;2;1;1;2;2;1;;88.303;121.624;365.27;56.448;202.159;25.856;129.463;24.939;308.145;2.008
Model_2531;0.47;0.63;1.38;0.66;0.99;0.97;1.86;0.61;0.63;1;1;2;2;2;2;1;2;2;;110.81;128.193;373.221;62.715;271.724;28.028;142.483;21.056;398.605;2.223
Model_2532;0.52;0.52;1.24;0.68;0.91;1.08;1.76;0.64;0.71;2;1;2;1;1;2;1;2;2;;90.667;140.661;391.802;57.547;277.172;25.973;149.758;19.61;352.849;1.926
Model_2533;0.58;0.60;1.41;0.66;1.27;0.96;1.82;0.65;0.56;2;1;1;1;1;1;1;1;1;;96.09;114.908;379.704;69.842;182.869;27.243;132.259;20.446;439.787;2.258
Model_2534;0.57;0.54;1.47;0.68;0.99;0.82;1.99;0.63;0.81;1;2;2;2;1;1;2;1;2;;85.701;128.108;332.723;51.767;268.149;29.691;130.78;20.021;299.81;1.949
Model_2535;0.59;0.54;1.27;0.58;1.13;1.02;1.90;0.51;0.61;1;2;1;2;2;1;2;2;1;;89.255;118.257;393.927;64.441;202.156;27.624;128.523;22.386;388.858;2.068
Model_2536;0.52;0.69;1.55;0.50;0.92;1.03;1.90;0.38;0.70;1;1;2;2;1;2;1;2;1;;102.367;131.552;324.773;52.473;316.887;30.763;146.217;25.134;352.162;2.273
Model_2537;0.63;0.63;1.55;0.53;1.10;0.87;1.83;0.62;0.55;1;2;1;1;2;2;1;2;2;;87.608;115.799;338.106;65.505;241.946;31.881;131.804;20.233;440.531;2.25
Model_2538;0.64;0.60;1.57;0.45;1.05;0.92;1.73;0.63;0.81;1;1;2;1;1;1;1;2;1;;78.802;133.778;316.236;52.89;262.852;34.003;147.028;20.129;319.082;2.154
Model_2539;0.36;0.69;1.22;0.62;1.28;0.83;1.81;0.63;0.62;1;2;1;1;2;2;1;2;2;;142.98;132.931;435.706;60.913;172.486;32.199;143.281;21.749;420.921;2.485
Model_2540;0.63;0.65;1.30;0.69;1.26;0.98;1.94;0.48;0.76;1;2;1;1;2;1;1;1;2;;87.141;126.78;398.661;55.025;185.495;29.282;136.23;24.295;329.658;2.185
Model_2541;0.38;0.70;1.38;0.68;1.23;1.05;1.80;0.40;0.79;1;1;2;1;1;1;2;1;1;;138.466;133.716;376.516;51.651;200.886;28.399;147.245;27.451;335.654;2.472
Model_2542;0.45;0.50;1.54;0.64;0.94;1.03;1.62;0.42;0.77;1;2;1;2;2;1;2;1;1;;104.758;137.913;310.083;52.371;287.476;27.062;153.72;25.34;319.331;2.032
Model_2543;0.53;0.50;1.52;0.58;1.04;1.02;1.69;0.59;0.72;2;2;2;1;1;1;1;2;1;;92.714;129.907;320.904;55.105;250.949;28.85;145.892;20.753;332.162;2.083
Model_2544;0.49;0.57;1.60;0.67;1.29;1.06;1.96;0.41;0.65;1;2;1;1;1;2;1;2;1;;112.449;107.065;318.618;61.477;186.785;26.509;122.366;26.346;350.638;2.261
Model_2545;0.50;0.54;1.47;0.62;1.13;0.82;1.61;0.57;0.71;1;1;1;1;2;2;1;2;2;;101.04;131.847;338.898;56.279;222.75;31.641;152.839;21.987;352.531;2.23
Model_2546;0.55;0.70;1.39;0.71;1.09;0.80;1.65;0.60;0.58;1;2;2;2;1;1;1;2;1;;100.234;144.018;398.51;67.799;248.61;29.747;160.718;22.033;468.795;2.407
Model_2547;0.52;0.59;1.48;0.60;1.24;0.93;1.61;0.36;0.59;2;2;1;2;1;2;2;1;2;;104.258;126.308;351.691;64.49;192.123;29.138;152.692;27.003;424.495;2.307
Model_2548;0.44;0.70;1.49;0.62;1.21;0.72;1.89;0.61;0.56;2;2;1;2;2;2;2;1;1;;126.856;115.839;363.019;66.257;208.747;33.473;129.558;21.621;442.872;2.477
Model_2549;0.65;0.55;1.37;0.71;1.01;1.05;1.92;0.36;0.60;2;1;2;1;1;2;1;1;1;;79.26;117.383;370.578;66.575;256.217;24.402;130.16;26.471;398.768;1.986
Model_2550;0.45;0.56;1.38;0.45;0.95;0.82;1.97;0.60;0.58;2;2;1;1;1;2;1;1;1;;113.804;116.371;349.242;59.963;268.358;34.425;121.643;19.137;394.679;2.179
Model_2551;0.59;0.64;1.56;0.73;1.27;0.89;1.93;0.56;0.63;2;2;1;2;2;1;2;2;2;;95.859;112.929;343.08;64.879;199.323;28.712;130.363;22.815;385.893;2.246
Model_2552;0.42;0.51;1.34;0.56;1.08;0.90;1.74;0.46;0.81;2;2;1;1;2;2;2;1;2;;116.71;132.032;349.333;47.425;218.032;30.869;138.246;24.187;313.729;2.072
Model_2553;0.39;0.54;1.47;0.49;1.12;0.92;1.61;0.54;0.79;1;1;2;2;1;1;1;1;2;;125.098;132.728;326.668;49.379;221.127;32.287;146.707;22.494;320.276;2.293
Model_2554;0.52;0.58;1.44;0.67;1.17;0.82;1.75;0.52;0.57;1;2;2;2;2;1;1;2;2;;103.298;119.647;362.777;68.22;208.575;29.252;139.172;23.09;430.98;2.252
Model_2555;0.54;0.61;1.55;0.65;1.16;0.93;1.90;0.65;0.76;2;1;2;1;1;1;2;2;1;;98.883;122.277;330.685;54.444;228.167;30.618;136.989;20.682;314.826;2.233
Model_2556;0.57;0.62;1.22;0.66;1.29;0.76;1.91;0.39;0.71;1;2;2;1;1;2;2;1;1;;96.97;125.332;420.36;57.471;170.44;32.007;136.092;26.113;346.481;2.131
Model_2557;0.42;0.71;1.59;0.60;1.06;0.83;1.59;0.40;0.70;1;2;1;1;2;1;2;2;1;;123.661;147.289;329.378;54.523;271.463;32.804;167.268;26.27;377.562;2.519
Model_2558;0.63;0.60;1.57;0.74;1.11;0.93;1.95;0.64;0.76;1;1;2;1;1;1;2;2;1;;83.287;122.056;328.887;56.583;247.452;28.819;135.745;20.884;314.439;2.126
Model_2559;0.64;0.51;1.25;0.71;1.12;0.92;1.60;0.58;0.73;1;1;1;1;1;2;2;1;2;;76.601;139.561;394.794;57.552;208.7;28.437;155.693;21.608;354.823;1.997
Model_2560;0.60;0.64;1.55;0.55;1.30;0.86;1.85;0.50;0.56;1;2;1;1;2;1;2;2;2;;95.042;110.014;343.476;64.977;184.086;31.975;127.689;23.366;428.761;2.299
Model_2561;0.51;0.66;1.47;0.54;1.19;0.72;1.87;0.56;0.68;2;1;2;1;1;1;1;1;1;;107.647;122.748;352.963;55.461;213.398;35.905;138.147;21.981;359.959;2.344
Model_2562;0.37;0.57;1.50;0.72;1.07;0.85;1.81;0.41;0.75;1;2;1;1;1;1;2;1;2;;138.407;127.521;328.895;54.102;242.835;28.604;142.365;26.546;321.36;2.264
Model_2563;0.56;0.68;1.40;0.63;1.01;1.09;1.92;0.53;0.77;2;1;2;1;2;1;1;1;2;;94.235;133.485;366.849;52.291;271.279;28.356;144.254;22.862;335.391;2.225
Model_2564;0.34;0.61;1.36;0.67;0.91;0.92;1.60;0.38;0.62;1;1;1;1;2;2;2;2;2;;140.593;145.063;369.097;61.235;297.864;27.495;167.97;26.848;423.841;2.327
Model_2565;0.39;0.68;1.54;0.68;1.17;0.95;1.98;0.39;0.73;2;2;2;1;2;2;1;1;2;;136.624;119.957;335.658;54.569;225.558;29.517;133.45;26.946;330.142;2.408
Model_2566;0.59;0.64;1.54;0.73;1.26;0.79;1.64;0.49;0.67;2;2;1;2;1;2;1;1;2;;92.857;133.324;348.75;61.968;203.998;30.459;156.431;24.553;388.8;2.3
Model_2567;0.40;0.70;1.45;0.53;0.96;1.08;1.86;0.61;0.74;2;1;2;2;2;2;1;1;2;;126.044;137.187;350.288;50.731;292.537;29.93;149.375;21.172;341.63;2.388
Model_2568;0.46;0.54;1.58;0.67;0.93;1.05;1.95;0.49;0.77;2;2;2;1;2;2;2;2;1;;106.349;127.192;306.58;52.952;297.003;27.088;134.493;23.405;298.319;2.021
Model_2569;0.44;0.52;1.59;0.66;1.16;0.95;1.77;0.53;0.57;1;2;2;2;2;1;1;2;2;;118.417;110.79;317.115;67.698;211.959;26.472;130.717;22.698;402.389;2.26
Model_2570;0.64;0.51;1.58;0.64;1.27;1.00;1.84;0.54;0.60;2;2;2;2;1;1;1;2;1;;83.101;107.65;324.082;67.454;186.554;26.962;125.626;22.394;379.677;2.134
Model_2571;0.36;0.67;1.46;0.75;1.20;1.01;1.61;0.59;0.81;2;1;2;2;1;2;2;1;2;;143.041;142.415;356.595;52.581;217.021;27.868;157.04;23.853;349.749;2.469
Model_2572;0.42;0.51;1.49;0.71;0.98;0.76;1.67;0.52;0.67;2;2;1;2;2;2;2;2;1;;116.357;131.802;328.669;60.532;270.279;29.156;152.044;22.856;363.016;2.14
Model_2573;0.49;0.56;1.32;0.45;0.92;0.80;1.84;0.42;0.63;2;2;2;2;1;1;2;2;1;;102.74;127.929;363.63;56.201;276.933;34.579;138.869;23.35;376.394;2.088
Model_2574;0.52;0.67;1.32;0.74;1.03;0.91;1.71;0.44;0.66;2;2;1;1;2;1;2;2;2;;102.297;143.545;399.216;61.165;258.916;27.828;160.543;25.307;406.022;2.267
Model_2575;0.48;0.53;1.45;0.68;1.25;1.02;1.70;0.65;0.60;1;2;1;2;2;1;2;2;1;;109.798;119.77;355.376;67.153;184.588;25.89;142.183;20.413;403.782;2.261
Model_2576;0.61;0.49;1.27;0.65;1.12;0.91;1.81;0.53;0.70;2;2;1;2;1;2;1;2;2;;81.806;127.66;383.264;58.858;203.978;29.265;136.261;22.148;343.195;1.944
Model_2577;0.46;0.53;1.61;0.62;1.29;0.75;1.74;0.53;0.72;1;2;2;1;2;2;1;2;1;;114.349;117.965;311.149;55.699;186.611;32.758;137.046;23.293;323.963;2.294
Model_2578;0.53;0.51;1.45;0.72;1.14;0.73;1.64;0.50;0.81;2;2;2;1;2;2;2;2;2;;94.468;132.677;337.92;51.614;218.86;29.27;145.206;24.168;320.518;2.072
Model_2579;0.64;0.63;1.24;0.52;1.09;0.86;1.86;0.55;0.74;2;1;2;2;2;1;2;1;1;;82.275;133.031;405.9;52.212;221.913;33.753;143.204;21.59;337.283;2.117
Model_2580;0.41;0.68;1.52;0.57;1.16;0.86;1.78;0.56;0.82;2;2;1;1;1;1;1;1;2;;125.453;134.174;333.744;47.304;228.275;32.986;145.367;23.013;327.151;2.426
Model_2581;0.40;0.53;1.49;0.62;1.22;0.93;1.72;0.48;0.57;1;2;1;1;1;1;2;1;2;;129.885;114.342;337.562;66.123;188.317;27.707;135.966;23.964;411.821;2.323
Model_2582;0.49;0.55;1.22;0.59;1.23;0.92;1.97;0.42;0.80;1;2;2;2;1;1;1;2;2;;106.708;124.517;392.58;49.853;171.626;30.678;125.93;25.488;308.568;2.045
Model_2583;0.51;0.53;1.37;0.53;0.92;1.03;1.98;0.64;0.67;2;2;1;2;2;1;2;1;1;;96.602;124.425;350.465;57.645;281.46;28.935;128.495;18.694;342.876;1.998
Model_2584;0.46;0.61;1.23;0.74;1.06;0.85;1.82;0.53;0.64;2;1;2;2;1;1;1;2;1;;114.161;132.128;419.71;63.67;229.948;28.104;145.595;23.186;398.179;2.187
Model_2585;0.34;0.51;1.46;0.60;0.97;0.81;1.84;0.61;0.65;1;1;2;1;2;2;1;2;1;;140.022;122.706;328.659;59.291;264.396;31.178;133.984;20.178;354.555;2.223
Model_2586;0.51;0.66;1.55;0.68;0.94;0.94;1.79;0.48;0.78;2;2;2;1;2;2;1;2;1;;99.973;141.049;328.541;52.85;311.197;29.43;155.019;24.259;335.987;2.207
Model_2587;0.52;0.52;1.46;0.74;1.25;1.04;1.68;0.37;0.72;2;1;1;2;2;1;1;2;2;;101.537;123.761;343.904;57.996;189.044;25.888;144.638;28.264;341.11;2.152
Model_2588;0.49;0.66;1.43;0.51;1.10;1.08;1.91;0.45;0.70;2;1;2;2;2;2;2;1;2;;110.158;123.651;355.493;52.986;235.679;29.813;137.999;24.176;347.878;2.29
Model_2589;0.59;0.51;1.54;0.61;0.98;0.99;1.91;0.38;0.60;2;2;2;1;1;2;1;2;1;;85.47;113.726;316.541;64.635;270.974;26.927;125.287;25.476;376.354;2.001
Model_2590;0.38;0.66;1.35;0.68;1.11;0.71;1.89;0.58;0.79;2;1;2;1;2;1;1;2;2;;132.96;131.827;375.311;51.555;226.814;31.305;141.061;22.819;329.987;2.325
Model_2591;0.37;0.50;1.55;0.47;1.02;0.98;1.91;0.55;0.79;1;1;1;2;1;1;1;2;2;;129.39;122.851;299.767;50.326;248.006;31.085;126.562;21.346;282.527;2.135
Model_2592;0.60;0.69;1.46;0.50;1.06;0.76;1.69;0.49;0.64;2;1;2;1;2;2;1;1;1;;91.577;138.397;360.798;56.378;259.792;36.47;156.833;22.934;406.564;2.372
Model_2593;0.42;0.61;1.57;0.66;1.18;0.98;1.64;0.54;0.77;1;1;2;2;2;1;1;1;1;;122.457;132.826;326.106;53.581;223.552;29.268;152.309;23.84;326.913;2.395
Model_2594;0.48;0.71;1.34;0.72;1.08;0.90;1.97;0.56;0.82;1;1;1;2;1;2;1;1;1;;110.027;133.957;385.157;52.016;241.886;29.85;141.29;23.154;336.428;2.317
Model_2595;0.56;0.57;1.42;0.46;1.06;0.84;1.86;0.54;0.60;1;2;2;1;1;1;2;1;1;;94.193;118.115;349.934;59.331;236.918;34.216;131.449;20.935;391.059;2.187
Model_2596;0.38;0.64;1.60;0.67;1.06;0.72;1.69;0.61;0.64;1;2;1;2;2;2;1;2;2;;132.864;133.019;323.547;61.26;262.599;31.941;154.219;21.755;394.716;2.436
Model_2597;0.47;0.51;1.43;0.49;1.13;0.86;1.79;0.50;0.59;1;2;1;1;2;2;1;1;1;;109.433;115.072;340.066;61.761;206.166;32.556;129.784;22.124;387.869;2.203
Model_2598;0.37;0.62;1.25;0.64;0.99;0.94;1.59;0.37;0.66;2;2;1;1;2;2;2;1;2;;132.661;149.195;401.203;57.993;254.176;28.541;167.284;26.763;404.263;2.294
Model_2599;0.54;0.69;1.55;0.51;1.28;0.96;1.65;0.42;0.65;1;2;2;2;2;1;2;2;2;;103.114;132.624;344.779;56.112;197.709;32.384;153.951;25.451;395.176;2.464
Model_2600;0.55;0.70;1.54;0.47;1.24;0.80;1.97;0.56;0.76;2;2;1;1;2;1;1;1;1;;101.863;121.154;335.299;52.747;208.61;36.907;132.919;21.968;315.03;2.42
Model_2601;0.61;0.68;1.28;0.57;1.03;0.75;1.78;0.47;0.74;1;2;1;2;1;2;1;2;2;;86.214;143.45;398.482;52.547;251.232;33.939;153.396;23.607;357.769;2.227
Model_2602;0.39;0.66;1.45;0.63;1.21;1.07;1.74;0.43;0.73;1;1;1;1;2;2;1;2;2;;133.175;131.343;355.266;53.829;206.967;28.343;148.597;26.52;348.004;2.421
Model_2603;0.50;0.63;1.60;0.71;1.28;0.88;1.95;0.63;0.58;2;1;1;2;1;2;2;1;1;;113.079;105.517;333.956;68.186;194.018;28.617;122.362;21.346;407.263;2.337
Model_2604;0.58;0.70;1.38;0.45;1.09;0.91;1.99;0.58;0.66;2;2;1;2;1;1;1;1;2;;96.813;123.432;374.664;53.331;238.658;34.593;132.835;20.726;373.252;2.342
Model_2605;0.36;0.53;1.39;0.55;0.99;0.91;1.82;0.62;0.63;2;1;2;2;2;1;1;2;1;;135.088;123.545;348.474;60.253;253.276;30.37;135.899;19.86;372.405;2.249
Model_2606;0.55;0.61;1.51;0.48;1.23;0.98;1.90;0.44;0.67;2;1;1;1;1;2;1;2;2;;99.993;114.769;334.315;54.282;198.36;32.256;130.343;24.457;351.604;2.27
Model_2607;0.52;0.57;1.51;0.63;1.20;0.80;1.69;0.50;0.60;2;1;2;1;2;1;1;2;1;;103.015;120.584;343.278;64.988;204.431;31.153;144.449;23.649;405.509;2.291
Model_2608;0.46;0.62;1.25;0.54;1.11;1.00;1.83;0.56;0.58;1;1;2;2;2;2;1;2;1;;116.071;124.214;412.167;63.64;211.44;28.777;136.719;21.687;429.226;2.286
Model_2609;0.50;0.55;1.26;0.53;1.03;0.73;1.77;0.60;0.73;2;1;1;1;2;2;1;2;1;;99.453;134.505;382.743;52.483;232.521;34.339;143.998;20.282;334.765;2.093
Model_2610;0.65;0.65;1.29;0.45;0.92;0.95;1.71;0.63;0.75;1;2;2;2;2;2;1;1;2;;76.33;150.175;386.969;51.555;292.501;33.469;159.589;19.527;363.058;2.131
Model_2611;0.65;0.53;1.36;0.73;1.21;0.92;1.75;0.46;0.65;2;1;2;1;1;2;1;2;1;;80.4;123.107;378.369;63.98;193.772;27.66;142.534;24.864;379.661;2.08
